milb_id,mlb_id,mlb,war,draft,bats,throws,height,weight,positions,designated,first,second,third,shortstop,catcher,outfielder
sanche000jey,none,0,nan,nan,right,right,70.0,174.0,"First Baseman, Catcher and Third Baseman",0,1,0,1,0,1,0
richar001gra,none,0,nan,14.0,right,right,73.0,210.0,First Baseman and Third Baseman,0,1,0,1,0,0,0
sickle001jer,none,0,nan,10.0,right,right,76.0,194.0,Catcher and First Baseman,0,1,0,0,0,1,0
moyer001kyl,none,0,nan,18.0,left,left,74.0,240.0,First Baseman,0,1,0,0,0,0,0
guerre002emi,none,0,nan,nan,right,right,76.0,189.0,"Third Baseman, Shortstop and Outfielder",0,0,0,1,1,0,1
dorset001bri,dorsebr01,1,-0.8,10.0,right,right,75.0,215.0,Catcher and First Baseman,0,1,0,0,0,1,0
arias001jei,none,0,nan,nan,right,right,73.0,195.0,Outfielder,0,0,0,0,0,0,1
magnus001bre,none,0,nan,39.0,right,right,70.0,210.0,"Outfielder, Catcher and First Baseman",0,1,0,0,0,1,1
marte001alf,marteal01,1,-0.9,nan,right,right,71.0,200.0,Outfielder,0,0,0,0,0,0,1
baker002der,none,0,nan,3.0,left,right,74.0,220.0,First Baseman and Third Baseman,0,1,0,1,0,0,0
pasek001mic,none,0,nan,17.0,right,right,69.0,160.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
harris001bre,harribr01,1,-0.4,5.0,right,right,73.0,200.0,"Third Baseman, Second Baseman and Shortstop",0,0,1,1,1,0,0
serran001jul,none,0,nan,nan,right,right,73.0,170.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
fish000zac,none,0,nan,11.0,right,right,72.0,215.0,"Leftfielder, Catcher and First Baseman",0,1,0,0,0,1,0
cunnin001jar,none,0,nan,18.0,right,right,73.0,195.0,Second Baseman and Third Baseman,0,0,1,1,0,0,0
karche001ric,none,0,nan,nan,left,left,77.0,210.0,First Baseman,0,1,0,0,0,0,0
saturr001lui,saturlu01,1,-0.1,nan,right,right,74.0,165.0,Outfielder,0,0,0,0,0,0,1
contre002hen,none,0,nan,24.0,right,right,71.0,208.0,Catcher,0,0,0,0,0,1,0
barret002tho,barreto01,1,-0.2,26.0,both,right,69.0,157.0,Second Baseman and Third Baseman,0,0,1,1,0,0,0
iwamur001aki,iwamuak01,1,4.5,nan,left,right,69.0,200.0,Third Baseman and Second Baseman,0,0,1,1,0,0,0
munoz002joe,none,0,nan,nan,right,right,73.0,155.0,Outfielder,0,0,0,0,0,0,1
encarn001mar,encarma01,1,-0.5,nan,right,right,74.0,210.0,Outfielder,0,0,0,0,0,0,1
forgio000eri,none,0,nan,25.0,both,right,72.0,160.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
kline001tre,none,0,nan,49.0,both,right,70.0,170.0,Catcher,0,0,0,0,0,1,0
daal000car,none,0,nan,nan,right,right,73.0,180.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
sizemo001bra,none,0,nan,30.0,right,right,72.0,205.0,"First Baseman, Leftfielder and Second Baseman",0,1,1,0,0,0,0
ordway001jef,none,0,nan,52.0,right,right,71.0,165.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
naquin001tyl,naquity01,1,0.7,1.0,left,right,74.0,195.0,Centerfielder,0,0,0,0,0,0,0
larson001kir,none,0,nan,23.0,right,right,71.0,170.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
vontun000kyl,none,0,nan,13.0,left,left,70.0,180.0,Centerfielder,0,0,0,0,0,0,0
lawler001dan,none,0,nan,nan,left,right,75.0,210.0,First Baseman,0,1,0,0,0,0,0
kuilan001hec,none,0,nan,8.0,right,right,71.0,190.0,Catcher,0,0,0,0,0,1,0
nicosi002ste,none,0,nan,5.0,right,right,74.0,175.0,Outfielder,0,0,0,0,0,0,1
faries001pau,fariepa01,1,0.2,23.0,right,right,70.0,165.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
rumfie001jus,none,0,nan,55.0,right,right,73.0,185.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
bethea001ste,none,0,nan,26.0,both,right,70.0,172.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
rodrig005mic,none,0,nan,2.0,left,left,70.0,180.0,Outfielder,0,0,0,0,0,0,1
schafe001jor,schafjo02,1,-2.2,3.0,left,left,73.0,205.0,Outfielder,0,0,0,0,0,0,1
hazard000jus,none,0,nan,nan,left,right,75.0,195.0,Catcher,0,0,0,0,0,1,0
evans002phi,none,0,nan,15.0,right,right,70.0,223.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
tovar000orv,none,0,nan,nan,right,right,71.0,180.0,Outfielder,0,0,0,0,0,0,1
lovett000jam,none,0,nan,nan,right,right,75.0,200.0,Catcher and Designated Hitter,1,0,0,0,0,1,0
colon002ang,none,0,nan,35.0,right,right,76.0,210.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
mcconn001cha,none,0,nan,1.0,right,right,73.0,180.0,Outfielder,0,0,0,0,0,0,1
rowand001aar,rowanaa01,1,20.8,1.0,right,right,72.0,210.0,Outfielder,0,0,0,0,0,0,1
cedeno001die,none,0,nan,nan,left,left,71.0,160.0,Outfielder and First Baseman,0,1,0,0,0,0,1
rhodes001mic,none,0,nan,28.0,right,right,75.0,200.0,Outfielder and First Baseman,0,1,0,0,0,0,1
davids001dre,none,0,nan,22.0,right,right,72.0,190.0,Leftfielder,0,0,0,0,0,0,0
buck001tra,bucktr01,1,3.1,1.0,left,right,74.0,230.0,Outfielder,0,0,0,0,0,0,1
nace001tod,none,0,nan,nan,left,left,72.0,190.0,Outfielder,0,0,0,0,0,0,1
wagner003mic,none,0,nan,5.0,right,right,75.0,232.0,Outfielder,0,0,0,0,0,0,1
leon001alf,none,0,nan,nan,right,right,72.0,185.0,"Third Baseman, First Baseman and Catcher",0,1,0,1,0,1,0
sparks001sta,none,0,nan,47.0,right,right,73.0,200.0,Catcher,0,0,0,0,0,1,0
correa001wal,none,0,nan,nan,right,right,73.0,200.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
garth001ron,none,0,nan,nan,right,right,71.0,165.0,"Second Baseman, Third Baseman and First Baseman",0,1,1,1,0,0,0
anders005car,none,0,nan,19.0,left,left,72.0,185.0,Outfielder,0,0,0,0,0,0,1
ackerm001sco,none,0,nan,6.0,right,right,73.0,210.0,Catcher,0,0,0,0,0,1,0
lee002ter,leete01,1,-0.2,nan,right,right,77.0,215.0,First Baseman and Outfielder,0,1,0,0,0,0,1
ciriac001jua,none,0,nan,nan,right,right,72.0,160.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
tarasc001ant,tarasto01,1,0.4,15.0,left,right,72.0,185.0,Outfielder,0,0,0,0,0,0,1
guzman001irv,guzmajo03,1,-0.5,nan,right,right,79.0,225.0,"Shortstop, Third Baseman and First Baseman",0,1,0,1,1,0,0
medina004dav,none,0,nan,nan,left,left,76.0,230.0,First Baseman and Outfielder,0,1,0,0,0,0,1
helms001wes,helmswe01,1,-1.5,10.0,right,right,76.0,230.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
ryal001rus,ryalru01,1,0.2,14.0,right,right,74.0,200.0,"Third Baseman, Second Baseman and Outfielder",0,0,1,1,0,0,1
planet001mic,none,0,nan,27.0,right,right,76.0,185.0,Outfielder,0,0,0,0,0,0,1
hopkin001luk,none,0,nan,5.0,left,right,74.0,255.0,First Baseman,0,1,0,0,0,0,0
moyer000hut,none,0,nan,7.0,both,right,73.0,185.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
knight005joh,none,0,nan,49.0,right,right,75.0,175.0,Centerfielder,0,0,0,0,0,0,0
correi001ron,correro01,1,-0.5,15.0,right,right,71.0,185.0,"Shortstop, Second Baseman and Outfielder",0,0,1,0,1,0,1
odom002jos,none,0,nan,13.0,right,right,74.0,225.0,Catcher,0,0,0,0,0,1,0
merhof001aar,none,0,nan,21.0,right,right,74.0,220.0,Outfielder and First Baseman,0,1,0,0,0,0,1
posso000jes,none,0,nan,nan,right,right,71.0,201.0,"First Baseman, Catcher and Third Baseman",0,1,0,1,0,1,0
pachec002jor,pachejo01,1,-4.1,9.0,right,right,73.0,200.0,"Catcher, Third Baseman and First Baseman",0,1,0,1,0,1,0
waco001dav,none,0,nan,nan,right,right,72.0,185.0,"Second Baseman, Shortstop and First Baseman",0,1,1,0,1,0,0
lisk001cha,none,0,nan,24.0,right,right,74.0,230.0,"Catcher, Third Baseman and First Baseman",0,1,0,1,0,1,0
soliz001ste,none,0,nan,13.0,right,right,70.0,180.0,Catcher,0,0,0,0,0,1,0
duran000dou,none,0,nan,nan,both,right,70.0,150.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
kent002mat,none,0,nan,nan,left,right,75.0,190.0,Catcher and First Baseman,0,1,0,0,0,1,0
sellne001sco,none,0,nan,26.0,right,right,73.0,180.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
perez000jim,none,0,nan,nan,right,right,74.0,185.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
chen001yun,none,0,nan,nan,right,right,70.0,195.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
jones001eug,none,0,nan,12.0,right,right,73.0,175.0,Outfielder and First Baseman,0,1,0,0,0,0,1
anders001cli,none,0,nan,9.0,left,left,74.0,185.0,Outfielder,0,0,0,0,0,0,1
snyder001chr,snydech02,1,4.5,2.0,right,right,76.0,235.0,Catcher,0,0,0,0,0,1,0
peabod001joh,none,0,nan,10.0,right,right,76.0,215.0,First Baseman,0,1,0,0,0,0,0
pruitt001bra,none,0,nan,14.0,left,right,74.0,205.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
massi000mic,none,0,nan,nan,right,right,72.0,185.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
tschep001ben,none,0,nan,17.0,left,right,71.0,200.0,Second Baseman,0,0,1,0,0,0,0
may003fre,none,0,nan,9.0,left,left,72.0,205.0,Outfielder,0,0,0,0,0,0,1
easley001jac,easleda01,1,20.4,30.0,right,right,71.0,155.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
werth001jay,werthja01,1,30.3,1.0,right,right,77.0,235.0,Outfielder and Catcher,0,0,0,0,0,1,1
kroege001joh,none,0,nan,35.0,left,right,74.0,192.0,Catcher,0,0,0,0,0,1,0
legget001ada,none,0,nan,14.0,both,right,72.0,190.0,Second Baseman,0,0,1,0,0,0,0
veloz000hec,none,0,nan,nan,right,right,74.0,195.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
morale005jos,moraljo02,1,0.6,3.0,both,right,71.0,200.0,Catcher and Second Baseman,0,0,1,0,0,1,0
stritt001mar,stritma01,1,-0.1,28.0,right,right,73.0,200.0,Catcher,0,0,0,0,0,1,0
cochra002mar,none,0,nan,25.0,right,right,72.0,185.0,Catcher,0,0,0,0,0,1,0
fry001rya,none,0,nan,22.0,right,right,73.0,195.0,"Outfielder, Third Baseman and Catcher",0,0,0,1,0,1,1
doezie001dav,none,0,nan,36.0,right,right,74.0,210.0,Catcher,0,0,0,0,0,1,0
columb001jas,none,0,nan,49.0,right,right,78.0,224.0,First Baseman,0,1,0,0,0,0,0
castil001ali,none,0,nan,nan,right,right,70.0,165.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
kaczma000kev,none,0,nan,9.0,left,right,72.0,192.0,Outfielder,0,0,0,0,0,0,1
rodrig004leo,none,0,nan,nan,right,right,71.0,160.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
deloss002jos,none,0,nan,nan,right,right,71.0,160.0,"Shortstop, Second Baseman and Outfielder",0,0,1,0,1,0,1
savino000jos,none,0,nan,nan,left,right,72.0,160.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
schwar001ran,none,0,nan,nan,right,right,76.0,235.0,First Baseman and Third Baseman,0,1,0,1,0,0,0
bigley001eva,none,0,nan,10.0,right,right,73.0,200.0,Outfielder,0,0,0,0,0,0,1
fedrof001tim,none,0,nan,7.0,left,right,70.0,200.0,Outfielder,0,0,0,0,0,0,1
benite001dey,none,0,nan,nan,right,right,74.0,170.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
hughes001kei,hugheke01,1,-1.2,nan,left,left,75.0,210.0,Outfielder and First Baseman,0,1,0,0,0,0,1
herrer001odu,herreod01,1,9.9,nan,left,right,71.0,205.0,"Outfielder, Second Baseman and Shortstop",0,0,1,0,1,0,1
arlet001lui,none,0,nan,nan,right,right,71.0,174.0,Rightfielder,0,0,0,0,0,0,0
mojica001jos,none,0,nan,nan,right,right,72.0,145.0,Shortstop,0,0,0,0,1,0,0
fernan002raf,none,0,nan,nan,left,left,73.0,171.0,Outfielder,0,0,0,0,0,0,1
esparr001ped,none,0,nan,nan,right,right,71.0,160.0,Catcher,0,0,0,0,0,1,0
blunt001ter,none,0,nan,nan,both,right,73.0,185.0,"Outfielder, First Baseman and Second Baseman",0,1,1,0,0,0,1
fox003joh,none,0,nan,nan,right,right,72.0,175.0,"Third Baseman, Second Baseman and Shortstop",0,0,1,1,1,0,0
disarc001gle,none,0,nan,14.0,left,right,73.0,180.0,Shortstop and Third Baseman,0,0,0,1,1,0,0
ditter001bra,none,0,nan,13.0,left,right,72.0,185.0,Second Baseman and Third Baseman,0,0,1,1,0,0,0
dalesa001mar,dalesma01,1,-0.5,18.0,right,right,72.0,185.0,"Third Baseman, Catcher and Outfielder",0,0,0,1,0,1,1
christ003fra,none,0,nan,7.0,left,right,74.0,220.0,Catcher and Designated Hitter,1,0,0,0,0,1,0
marrer001vil,none,0,nan,nan,left,left,72.0,195.0,"Third Baseman, Second Baseman and Catcher",0,0,1,1,0,1,0
batist002ale,none,0,nan,nan,right,right,71.0,196.0,"Outfielder, Third Baseman and Second Baseman",0,0,1,1,0,0,1
sorrow001mic,none,0,nan,29.0,right,right,72.0,185.0,Outfielder and Second Baseman,0,0,1,0,0,0,1
fukudo001kos,fukudko01,1,4.3,nan,left,right,72.0,200.0,"Outfielder, Shortstop and Third Baseman",0,0,0,1,1,0,1
pena001wil,none,0,nan,nan,right,right,72.0,190.0,Catcher and First Baseman,0,1,0,0,0,1,0
jernig001ryn,none,0,nan,30.0,right,right,70.0,175.0,Second Baseman and Third Baseman,0,0,1,1,0,0,0
callan001bre,none,0,nan,9.0,right,right,73.0,203.0,Catcher and First Baseman,0,1,0,0,0,1,0
patter002dav,none,0,nan,14.0,right,right,71.0,175.0,"Third Baseman, First Baseman and Second Baseman",0,1,1,1,0,0,0
jones001dua,none,0,nan,nan,right,right,75.0,220.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
disarc001gar,disarga01,1,11.2,6.0,right,right,73.0,170.0,Shortstop,0,0,0,0,1,0,0
gilcri001joh,none,0,nan,30.0,right,right,72.0,180.0,Outfielder,0,0,0,0,0,0,1
bell001jua,bellju01,1,0.4,nan,right,right,71.0,172.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
gonzal011jos,none,0,nan,nan,both,right,70.0,140.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
franco001car,none,0,nan,nan,left,right,75.0,220.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
ross003don,none,0,nan,28.0,left,right,73.0,220.0,"First Baseman, Outfielder and Third Baseman",0,1,0,1,0,0,1
willia001cas,none,0,nan,19.0,left,left,74.0,200.0,Outfielder,0,0,0,0,0,0,1
kimmel000sam,none,0,nan,18.0,left,right,72.0,185.0,Leftfielder and Catcher,0,0,0,0,0,1,0
matera001pad,none,0,nan,nan,right,right,68.0,195.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
willin001jos,willijo03,1,18.4,17.0,right,right,74.0,230.0,"Outfielder, Catcher and Third Baseman",0,0,0,1,0,1,1
espino001ram,none,0,nan,nan,right,right,70.0,176.0,Outfielder,0,0,0,0,0,0,1
hill001koy,hillko01,1,-2.6,4.0,both,right,73.0,205.0,Catcher,0,0,0,0,0,1,0
harris001ced,none,0,nan,10.0,right,right,74.0,190.0,Outfielder,0,0,0,0,0,0,1
catric001vin,none,0,nan,10.0,right,right,75.0,220.0,"Third Baseman, First Baseman and Leftfielder",0,1,0,1,0,0,0
brodey000qui,none,0,nan,3.0,left,left,73.0,200.0,Outfielder,0,0,0,0,0,0,1
smith008gre,none,0,nan,17.0,right,left,72.0,185.0,Outfielder and First Baseman,0,1,0,0,0,0,1
kirby001aj,none,0,nan,9.0,right,right,70.0,215.0,First Baseman,0,1,0,0,0,0,0
calaha001lar,none,0,nan,nan,left,right,69.0,195.0,Third Baseman and Second Baseman,0,0,1,1,0,0,0
combs002wil,none,0,nan,nan,left,left,75.0,210.0,Outfielder and First Baseman,0,1,0,0,0,0,1
chavez001bri,none,0,nan,32.0,right,right,74.0,190.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
diaz001alb,none,0,nan,nan,right,right,70.0,147.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
ojeda001oct,ojedaau01,1,3.4,13.0,both,right,69.0,175.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
friedh001sco,none,0,nan,nan,right,right,75.0,205.0,Catcher,0,0,0,0,0,1,0
carter002tre,none,0,nan,11.0,left,right,74.0,181.0,Outfielder,0,0,0,0,0,0,1
wilson002cra,wilsocr03,1,3.5,2.0,right,right,74.0,217.0,"Outfielder, Catcher and First Baseman",0,1,0,0,0,1,1
fourni001chr,none,0,nan,16.0,right,right,72.0,188.0,Outfielder,0,0,0,0,0,0,1
webb001lon,none,0,nan,18.0,right,right,71.0,180.0,Second Baseman,0,0,1,0,0,0,0
cedeno001dom,cedendo01,1,-1.4,nan,both,right,73.0,170.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
hill000log,none,0,nan,25.0,right,right,75.0,230.0,Outfielder,0,0,0,0,0,0,1
flete000bry,none,0,nan,nan,left,right,70.0,146.0,"Second Baseman, Shortstop and Leftfielder",0,0,1,0,1,0,0
small001and,none,0,nan,27.0,right,right,75.0,200.0,"First Baseman, Third Baseman and Outfielder",0,1,0,1,0,0,1
dellae001jas,dellaja01,1,-0.9,1.0,both,right,74.0,195.0,Shortstop and Third Baseman,0,0,0,1,1,0,0
hague001mat,haguema01,1,-0.5,9.0,right,right,75.0,225.0,First Baseman and Third Baseman,0,1,0,1,0,0,0
espy001ric,none,0,nan,15.0,right,right,73.0,210.0,"First Baseman, Third Baseman and Rightfielder",0,1,0,1,0,0,0
attl000kyl,none,0,nan,nan,right,right,72.0,180.0,"Third Baseman, Second Baseman and Shortstop",0,0,1,1,1,0,0
mcclur001ale,none,0,nan,11.0,both,right,72.0,185.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
gronsk000jak,none,0,nan,nan,right,right,72.0,210.0,"Third Baseman, First Baseman and Second Baseman",0,1,1,1,0,0,0
reiste000mat,none,0,nan,nan,left,right,70.0,180.0,Catcher,0,0,0,0,0,1,0
webste001cas,none,0,nan,24.0,right,right,72.0,200.0,Third Baseman,0,0,0,1,0,0,0
machad001man,machama01,1,26.5,1.0,right,right,75.0,185.0,Third Baseman and Shortstop,0,0,0,1,1,0,0
greenw001jar,none,0,nan,nan,left,right,70.0,210.0,Catcher and First Baseman,0,1,0,0,0,1,0
rodrig002rey,none,0,nan,nan,right,right,72.0,195.0,First Baseman and Outfielder,0,1,0,0,0,0,1
reyes001win,none,0,nan,nan,right,right,72.0,175.0,"Third Baseman, First Baseman and Outfielder",0,1,0,1,0,0,1
bierek001kur,none,0,nan,6.0,left,right,76.0,220.0,"Outfielder, First Baseman and Third Baseman",0,1,0,1,0,0,1
edgert000jor,none,0,nan,9.0,right,right,73.0,190.0,Third Baseman,0,0,0,1,0,0,0
rivera001san,none,0,nan,25.0,both,right,71.0,180.0,"Shortstop, Third Baseman and Outfielder",0,0,0,1,1,0,1
guerre001raf,none,0,nan,nan,right,right,74.0,191.0,Outfielder and First Baseman,0,1,0,0,0,0,1
seiz000rya,none,0,nan,17.0,both,right,75.0,230.0,First Baseman,0,1,0,0,0,0,0
dugger001jak,none,0,nan,49.0,left,left,70.0,195.0,Leftfielder,0,0,0,0,0,0,0
malvag001ste,none,0,nan,nan,right,right,71.0,195.0,Catcher,0,0,0,0,0,1,0
keene001and,none,0,nan,32.0,left,left,77.0,240.0,First Baseman and Outfielder,0,1,0,0,0,0,1
joseph001tho,josepto01,1,0.4,2.0,right,right,73.0,255.0,Catcher and First Baseman,0,1,0,0,0,1,0
marrer001ore,marreor01,1,-0.4,nan,left,left,72.0,195.0,First Baseman and Outfielder,0,1,0,0,0,0,1
paisan001dav,none,0,nan,nan,right,right,73.0,165.0,Outfielder,0,0,0,0,0,0,1
bottge000rya,none,0,nan,12.0,both,right,73.0,210.0,Outfielder and First Baseman,0,1,0,0,0,0,1
garvey000rya,none,0,nan,33.0,right,right,73.0,190.0,Outfielder,0,0,0,0,0,0,1
erceg000luc,none,0,nan,2.0,left,right,75.0,200.0,Third Baseman and Designated Hitter,1,0,0,1,0,0,0
cheff001tyl,none,0,nan,53.0,right,right,73.0,195.0,Catcher,0,0,0,0,0,1,0
martin020dav,none,0,nan,6.0,left,right,74.0,209.0,Outfielder,0,0,0,0,0,0,1
gonzal003car,none,0,nan,nan,right,right,71.0,150.0,Shortstop and Third Baseman,0,0,0,1,1,0,0
pena001jer,none,0,nan,38.0,both,right,71.0,185.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
johann001ben,none,0,nan,36.0,left,left,75.0,220.0,First Baseman and Outfielder,0,1,0,0,0,0,1
lemmer001jak,none,0,nan,5.0,right,right,73.0,195.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
ramos000mau,none,0,nan,nan,right,right,73.0,185.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
cherry002wil,none,0,nan,38.0,right,right,73.0,200.0,Leftfielder,0,0,0,0,0,0,0
mccart002mat,none,0,nan,nan,right,right,72.0,172.0,"Outfielder, Third Baseman and Shortstop",0,0,0,1,1,0,1
kenned001ada,kennead01,1,21.0,1.0,left,right,71.0,195.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
ficoci001dom,none,0,nan,12.0,both,right,76.0,200.0,"First Baseman, Second Baseman and Third Baseman",0,1,1,1,0,0,0
procto001jer,none,0,nan,2.0,right,right,78.0,220.0,Outfielder,0,0,0,0,0,0,1
polido001wil,none,0,nan,nan,both,right,73.0,158.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
kim040seo,none,0,nan,nan,right,right,74.0,250.0,Catcher and First Baseman,0,1,0,0,0,1,0
hidalg001ric,hidalri01,1,19.1,nan,right,right,75.0,220.0,Outfielder,0,0,0,0,0,0,1
moss001ric,none,0,nan,44.0,left,right,74.0,197.0,Third Baseman and Outfielder,0,0,0,1,0,0,1
hirten001ric,none,0,nan,8.0,left,left,71.0,185.0,Outfielder,0,0,0,0,0,0,1
gross001gre,none,0,nan,12.0,right,right,73.0,190.0,Outfielder,0,0,0,0,0,0,1
canelo001ado,none,0,nan,nan,both,right,71.0,165.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
cornel001edg,none,0,nan,12.0,right,right,74.0,180.0,Shortstop,0,0,0,0,1,0,0
flores002ram,florera02,1,-1.4,nan,left,left,70.0,190.0,Outfielder and First Baseman,0,1,0,0,0,0,1
oneill001dou,none,0,nan,7.0,right,right,70.0,200.0,Outfielder,0,0,0,0,0,0,1
radman001rya,radmary01,1,-0.4,14.0,left,right,74.0,200.0,Outfielder and Third Baseman,0,0,0,1,0,0,1
vasque001wui,none,0,nan,nan,both,right,72.0,152.0,"Third Baseman, Second Baseman and Outfielder",0,0,1,1,0,0,1
womack001jos,none,0,nan,2.0,left,left,72.0,194.0,Outfielder,0,0,0,0,0,0,1
nady001xav,nadyxa01,1,3.8,2.0,right,right,74.0,215.0,Outfielder and First Baseman,0,1,0,0,0,0,1
glenn001kei,none,0,nan,12.0,left,left,71.0,180.0,Outfielder,0,0,0,0,0,0,1
deller001rob,none,0,nan,18.0,left,right,74.0,190.0,Outfielder,0,0,0,0,0,0,1
ishika001tra,ishiktr01,1,1.2,21.0,left,left,75.0,220.0,First Baseman and Outfielder,0,1,0,0,0,0,1
nix001lay,nixla01,1,3.6,4.0,left,left,73.0,220.0,Outfielder,0,0,0,0,0,0,1
bragga001mat,none,0,nan,nan,left,right,73.0,190.0,"First Baseman, Outfielder and Catcher",0,1,0,0,0,1,1
brown000ras,none,0,nan,26.0,left,left,71.0,180.0,Outfielder,0,0,0,0,0,0,1
cook001sta,none,0,nan,10.0,left,left,73.0,190.0,Outfielder,0,0,0,0,0,0,1
lee002jos,none,0,nan,30.0,left,right,76.0,220.0,First Baseman,0,1,0,0,0,0,0
straus001jon,none,0,nan,nan,right,right,71.0,185.0,Catcher,0,0,0,0,0,1,0
banks001ron,none,0,nan,21.0,left,left,71.0,190.0,Outfielder,0,0,0,0,0,0,1
evans001mat,none,0,nan,42.0,left,left,76.0,230.0,First Baseman,0,1,0,0,0,0,0
kelly009rob,kellyro01,1,20.4,nan,right,right,74.0,180.0,Outfielder,0,0,0,0,0,0,1
morris001ang,none,0,nan,nan,right,right,75.0,195.0,Catcher and First Baseman,0,1,0,0,0,1,0
scott003geo,none,0,nan,nan,right,right,68.0,175.0,Outfielder,0,0,0,0,0,0,1
wachte001der,none,0,nan,7.0,right,right,74.0,195.0,Outfielder,0,0,0,0,0,0,1
buford001don,none,0,nan,nan,both,right,70.0,165.0,Second Baseman and Outfielder,0,0,1,0,0,0,1
granda001yas,grandya01,1,10.6,1.0,both,right,73.0,235.0,Catcher and First Baseman,0,1,0,0,0,1,0
soler000jor,solerjo01,1,-0.3,nan,right,right,76.0,215.0,Outfielder,0,0,0,0,0,0,1
vander001mat,none,0,nan,9.0,left,left,68.0,190.0,Outfielder,0,0,0,0,0,0,1
burke000con,none,0,nan,19.0,right,right,73.0,195.0,Outfielder and Second Baseman,0,0,1,0,0,0,1
gomez001mau,gomezma01,1,-0.1,nan,right,right,74.0,230.0,First Baseman and Third Baseman,0,1,0,1,0,0,0
powell001lej,powelda01,1,-0.2,1.0,right,right,74.0,185.0,Outfielder,0,0,0,0,0,0,1
collig001kyl,none,0,nan,12.0,right,right,74.0,210.0,Outfielder,0,0,0,0,0,0,1
monter002jes,none,0,nan,nan,right,right,70.0,220.0,Catcher and First Baseman,0,1,0,0,0,1,0
vizcai002jos,none,0,nan,7.0,right,right,74.0,220.0,"Third Baseman, First Baseman and Designated Hitter",1,1,0,1,0,0,0
